# PPO-Bi detailed evaluation results (greedy inference)

[summary]
generated_at_utc: 2026-06-28T12:28:45+00:00
run_id: 9gj82ve1
checkpoint: runs/9gj82ve1/final_model.pt
global_step: 1001472
algorithm: PPO_BI
inference_mode: greedy
sampling_temperature: 1.0
reward: delta_seh
masking: r2_available
eval_r2_pool: train
r2_arch: lookup
starts_file: data/Bi/reactants_compact_test.pkl
num_start_molecules: 2000
start_offset: 0
total_starts: 2000
total_reactions: 5949
max_qed: 0.944
best_qed: 0.944
mean_delta_qed: -0.25506049999999997
avg_delta_qed: -0.25506049999999997
avg_num_reactions: 2.9745
max_episode_len: 4
positive_delta_fraction: 0.9955
negative_delta_fraction: 0.0025
zero_delta_fraction: 0.002
results_file: run_detailed_results/internal/ppo/4_steps/compact/4s_delta_seh_9gj82ve1_compact_results.txt
max_seh: 1.027742624282837
best_seh: 1.027742624282837
mean_delta_seh: 0.6329683447869793
avg_delta_seh: 0.6329683447869793

[trajectories]
path_id	start_smiles	final_smiles	initial_qed	final_qed	max_qed	delta_qed	num_reactions	stopped
1638	3	OCc1ccnc(Cl)c1-c1ccc2cc3[nH]c(-c4cccc(Br)c4)cc3cc2c1	Suzuki_coupling	68	OCc1ccnc(Cl)c1-c1ccc2cc3[nH]c(-c4cccc(-c5ccc6c(c5)OCC6)c4)cc3cc2c1	0.242	0.295483	OB(O)c1ccc2c(c1)OCC2	REACT
1638	4	OCc1ccnc(Cl)c1-c1ccc2cc3[nH]c(-c4cccc(-c5ccc6c(c5)OCC6)c4)cc3cc2c1	STOP	102	OCc1ccnc(Cl)c1-c1ccc2cc3[nH]c(-c4cccc(-c5ccc6c(c5)OCC6)c4)cc3cc2c1	0.242	0		STOP
1639	0	NCC1CCC(C(F)(F)F)CC1	START		NCC1CCC(C(F)(F)F)CC1	0.66	0		START
1639	1	NCC1CCC(C(F)(F)F)CC1	Reductive_amination-Ketone_R2	65	FC(F)(F)C1CCC(CNCc2cc(Br)co2)CC1	0.873	0.307385	O=Cc1cc(Br)co1	REACT
1639	2	FC(F)(F)C1CCC(CNCc2cc(Br)co2)CC1	Suzuki_coupling	68	FC(F)(F)C1CCC(CNCc2cc(-c3ccc4c(c3)CCO4)co2)CC1	0.761	0.3655	OB(O)c1ccc2c(c1)CCO2	REACT
1639	3	FC(F)(F)C1CCC(CNCc2cc(-c3ccc4c(c3)CCO4)co2)CC1	STOP	102	FC(F)(F)C1CCC(CNCc2cc(-c3ccc4c(c3)CCO4)co2)CC1	0.761	0		STOP
1640	0	O=C(Nc1ccccc1I)C(F)(F)F	START		O=C(Nc1ccccc1I)C(F)(F)F	0.794	0		START
1640	1	O=C(Nc1ccccc1I)C(F)(F)F	Alkyne_alkylation_R2	91	Cc1cc(Br)ccc1C#Cc1ccccc1NC(=O)C(F)(F)F	0.715	0.110921	C#Cc1ccc(Br)cc1C	REACT
1640	2	Cc1cc(Br)ccc1C#Cc1ccccc1NC(=O)C(F)(F)F	Suzuki_coupling	68	Cc1cc(-c2ccc3cc(N)ccc3c2)ccc1C#Cc1ccccc1NC(=O)C(F)(F)F	0.282	0.199825	CC1(C)OB(c2ccc3cc(N)ccc3c2)OC1(C)C	REACT
1640	3	Cc1cc(-c2ccc3cc(N)ccc3c2)ccc1C#Cc1ccccc1NC(=O)C(F)(F)F	Bischler-Indole	7	Cc1cc(-c2ccc3c(ccc4[nH]c(-c5ccc6c(c5)CCC6)cc43)c2)ccc1C#Cc1ccccc1NC(=O)C(F)(F)F	0.2	0.242679	O=C(CBr)c1ccc2c(c1)CCC2	REACT
1640	4	Cc1cc(-c2ccc3c(ccc4[nH]c(-c5ccc6c(c5)CCC6)cc43)c2)ccc1C#Cc1ccccc1NC(=O)C(F)(F)F	STOP	102	Cc1cc(-c2ccc3c(ccc4[nH]c(-c5ccc6c(c5)CCC6)cc43)c2)ccc1C#Cc1ccccc1NC(=O)C(F)(F)F	0.2	0		STOP
1641	0	CC(C)NCc1cccc(Br)c1	START		CC(C)NCc1cccc(Br)c1	0.838	0		START
1641	1	CC(C)NCc1cccc(Br)c1	Suzuki_coupling	68	CC(C)NCc1cccc(-c2ccc3cc(N)ccc3c2)c1	0.69	0.241609	CC1(C)OB(c2ccc3cc(N)ccc3c2)OC1(C)C	REACT
1641	2	CC(C)NCc1cccc(-c2ccc3cc(N)ccc3c2)c1	Bischler-Indole	7	CC(C)NCc1cccc(-c2ccc3c(ccc4[nH]c(-c5ccc6c(c5)CCC6)cc43)c2)c1	0.294	0.319774	O=C(CBr)c1ccc2c(c1)CCC2	REACT
1641	3	CC(C)NCc1cccc(-c2ccc3c(ccc4[nH]c(-c5ccc6c(c5)CCC6)cc43)c2)c1	STOP	102	CC(C)NCc1cccc(-c2ccc3c(ccc4[nH]c(-c5ccc6c(c5)CCC6)cc43)c2)c1	0.294	0		STOP
1642	0	N#CCc1cc(Cl)ccc1N	START		N#CCc1cc(Cl)ccc1N	0.649	0		START
1642	1	N#CCc1cc(Cl)ccc1N	Bischler-Indole	7	N#CCc1cc(Cl)cc2cc(-c3cccc(Br)c3)[nH]c12	0.671	0.31667	O=C(CBr)c1cccc(Br)c1	REACT
1642	2	N#CCc1cc(Cl)cc2cc(-c3cccc(Br)c3)[nH]c12	Suzuki_coupling	68	N#CCc1cc(Cl)cc2cc(-c3cccc(-c4ccc5c(c4)CCO5)c3)[nH]c12	0.46	0.301252	OB(O)c1ccc2c(c1)CCO2	REACT
1642	3	N#CCc1cc(Cl)cc2cc(-c3cccc(-c4ccc5c(c4)CCO5)c3)[nH]c12	STOP	102	N#CCc1cc(Cl)cc2cc(-c3cccc(-c4ccc5c(c4)CCO5)c3)[nH]c12	0.46	0		STOP
1643	0	N[C@@H]1CCCN(CCO)C1	START		N[C@@H]1CCCN(CCO)C1	0.544	0		START
1643	1	N[C@@H]1CCCN(CCO)C1	Reductive_amination-Ketone_R2	65	OCCN1CCC[C@@H](NCc2cc(Br)co2)C1	0.867	0.248335	O=Cc1cc(Br)co1	REACT
1643	2	OCCN1CCC[C@@H](NCc2cc(Br)co2)C1	Suzuki_coupling	68	OCCN1CCC[C@@H](NCc2cc(-c3ccc4c(c3)CCO4)co2)C1	0.844	0.363504	CC1(C)OB(c2ccc3c(c2)CCO3)OC1(C)C	REACT
1643	3	OCCN1CCC[C@@H](NCc2cc(-c3ccc4c(c3)CCO4)co2)C1	STOP	102	OCCN1CCC[C@@H](NCc2cc(-c3ccc4c(c3)CCO4)co2)C1	0.844	0		STOP
1644	0	N#CCCC(=O)c1ccc(Br)cc1	START		N#CCCC(=O)c1ccc(Br)cc1	0.759	0		START
1644	1	N#CCCC(=O)c1ccc(Br)cc1	Suzuki_coupling	68	N#CCCC(=O)c1ccc(-c2ccc3cc(N)ccc3c2)cc1	0.566	0.231935	CC1(C)OB(c2ccc3cc(N)ccc3c2)OC1(C)C	REACT
1644	2	N#CCCC(=O)c1ccc(-c2ccc3cc(N)ccc3c2)cc1	Bischler-Indole	7	N#CCCC(=O)c1ccc(-c2ccc3c(ccc4[nH]c(-c5ccc6c(c5)CCC6)cc43)c2)cc1	0.286	0.309925	O=C(CBr)c1ccc2c(c1)CCC2	REACT
1644	3	N#CCCC(=O)c1ccc(-c2ccc3c(ccc4[nH]c(-c5ccc6c(c5)CCC6)cc43)c2)cc1	STOP	102	N#CCCC(=O)c1ccc(-c2ccc3c(ccc4[nH]c(-c5ccc6c(c5)CCC6)cc43)c2)cc1	0.286	0		STOP
1645	0	COc1cc(C(=O)O)c(N)cc1Cl	START		COc1cc(C(=O)O)c(N)cc1Cl	0.714	0		START
1645	1	COc1cc(C(=O)O)c(N)cc1Cl	Ketone_formation_R2	85	COc1cc(C(=O)Cc2ccc(Br)cc2)c(N)cc1Cl	0.664	0.0295862	Brc1ccc(CI)cc1	REACT
1645	2	COc1cc(C(=O)Cc2ccc(Br)cc2)c(N)cc1Cl	Suzuki_coupling	68	COc1cc(C(=O)Cc2ccc(-c3ccc4cc(N)ccc4c3)cc2)c(N)cc1Cl	0.32	0.254649	CC1(C)OB(c2ccc3cc(N)ccc3c2)OC1(C)C	REACT
1645	3	COc1cc(C(=O)Cc2ccc(-c3ccc4cc(N)ccc4c3)cc2)c(N)cc1Cl	Bischler-Indole	7	COc1cc(C(=O)Cc2ccc(-c3ccc4cc(N)ccc4c3)cc2)c2[nH]c(-c3cccc(Br)c3)cc2c1Cl	0.149	0.0960256	O=C(CBr)c1cccc(Br)c1	REACT
1645	4	COc1cc(C(=O)Cc2ccc(-c3ccc4cc(N)ccc4c3)cc2)c2[nH]c(-c3cccc(Br)c3)cc2c1Cl	Suzuki_coupling	68	COc1cc(C(=O)Cc2ccc(-c3ccc4cc(N)ccc4c3)cc2)c2[nH]c(-c3cccc(-c4ccc5c(c4)CCO5)c3)cc2c1Cl	0.135	0.185545	OB(O)c1ccc2c(c1)CCO2	REACT
1645	5	COc1cc(C(=O)Cc2ccc(-c3ccc4cc(N)ccc4c3)cc2)c2[nH]c(-c3cccc(-c4ccc5c(c4)CCO5)c3)cc2c1Cl	STOP	102	COc1cc(C(=O)Cc2ccc(-c3ccc4cc(N)ccc4c3)cc2)c2[nH]c(-c3cccc(-c4ccc5c(c4)CCO5)c3)cc2c1Cl	0.135	0		STOP
1646	0	COc1cc(C(=O)O)cc(N)c1Cl	START		COc1cc(C(=O)O)cc(N)c1Cl	0.714	0		START
1646	1	COc1cc(C(=O)O)cc(N)c1Cl	Bischler-Indole	7	COc1cc(C(=O)O)c2cc(-c3cccc(Br)c3)[nH]c2c1Cl	0.675	0.260333	O=C(CBr)c1cccc(Br)c1	REACT
1646	2	COc1cc(C(=O)O)c2cc(-c3cccc(Br)c3)[nH]c2c1Cl	Suzuki_coupling	68	COc1cc(C(=O)O)c2cc(-c3cccc(-c4ccc5cc(N)ccc5c4)c3)[nH]c2c1Cl	0.274	0.0964973	CC1(C)OB(c2ccc3cc(N)ccc3c2)OC1(C)C	REACT
1646	3	COc1cc(C(=O)O)c2cc(-c3cccc(-c4ccc5cc(N)ccc5c4)c3)[nH]c2c1Cl	Bischler-Indole	7	COc1cc(C(=O)O)c2cc(-c3cccc(-c4ccc5c(ccc6[nH]c(-c7ccc8c(c7)CCC8)cc65)c4)c3)[nH]c2c1Cl	0.189	0.241084	O=C(CBr)c1ccc2c(c1)CCC2	REACT
1646	4	COc1cc(C(=O)O)c2cc(-c3cccc(-c4ccc5c(ccc6[nH]c(-c7ccc8c(c7)CCC8)cc65)c4)c3)[nH]c2c1Cl	STOP	102	COc1cc(C(=O)O)c2cc(-c3cccc(-c4ccc5c(ccc6[nH]c(-c7ccc8c(c7)CCC8)cc65)c4)c3)[nH]c2c1Cl	0.189	0		STOP
1647	0	Cc1cc(C(=O)O)c(I)cc1Cl	START		Cc1cc(C(=O)O)c(I)cc1Cl	0.809	0		START
1647	1	Cc1cc(C(=O)O)c(I)cc1Cl	Ketone_formation_R2	85	Cc1cc(C(=O)Cc2ccc(Br)cc2)c(I)cc1Cl	0.451	0.0580303	Brc1ccc(CI)cc1	REACT
1647	2	Cc1cc(C(=O)Cc2ccc(Br)cc2)c(I)cc1Cl	Suzuki_coupling	68	Cc1cc(C(=O)Cc2ccc(-c3ccc4cc(N)ccc4c3)cc2)c(I)cc1Cl	0.181	0.251424	CC1(C)OB(c2ccc3cc(N)ccc3c2)OC1(C)C	REACT
1647	3	Cc1cc(C(=O)Cc2ccc(-c3ccc4cc(N)ccc4c3)cc2)c(I)cc1Cl	Bischler-Indole	7	Cc1cc(C(=O)Cc2ccc(-c3ccc4c(ccc5[nH]c(-c6cccc(Br)c6)cc54)c3)cc2)c(I)cc1Cl	0.142	0.0881634	O=C(CBr)c1cccc(Br)c1	REACT
1647	4	Cc1cc(C(=O)Cc2ccc(-c3ccc4c(ccc5[nH]c(-c6cccc(Br)c6)cc54)c3)cc2)c(I)cc1Cl	Suzuki_coupling	68	Cc1cc(C(=O)Cc2ccc(-c3ccc4c(ccc5[nH]c(-c6cccc(-c7ccc8c(c7)CCO8)c6)cc54)c3)cc2)c(I)cc1Cl	0.137	0.209695	CC1(C)OB(c2ccc3c(c2)CCO3)OC1(C)C	REACT
1647	5	Cc1cc(C(=O)Cc2ccc(-c3ccc4c(ccc5[nH]c(-c6cccc(-c7ccc8c(c7)CCO8)c6)cc54)c3)cc2)c(I)cc1Cl	STOP	102	Cc1cc(C(=O)Cc2ccc(-c3ccc4c(ccc5[nH]c(-c6cccc(-c7ccc8c(c7)CCO8)c6)cc54)c3)cc2)c(I)cc1Cl	0.137	0		STOP
1648	0	O=C(O)c1cc(C(F)(F)F)ccc1I	START		O=C(O)c1cc(C(F)(F)F)ccc1I	0.809	0		START
1648	1	O=C(O)c1cc(C(F)(F)F)ccc1I	Ketone_formation_R2	85	O=C(Cc1ccc(Br)cc1)c1cc(C(F)(F)F)ccc1I	0.429	0.0199418	Brc1ccc(CI)cc1	REACT
1648	2	O=C(Cc1ccc(Br)cc1)c1cc(C(F)(F)F)ccc1I	Suzuki_coupling	68	Nc1ccc2cc(-c3ccc(CC(=O)c4cc(C(F)(F)F)ccc4I)cc3)ccc2c1	0.173	0.229957	CC1(C)OB(c2ccc3cc(N)ccc3c2)OC1(C)C	REACT
1648	3	Nc1ccc2cc(-c3ccc(CC(=O)c4cc(C(F)(F)F)ccc4I)cc3)ccc2c1	Bischler-Indole	7	O=C(Cc1ccc(-c2ccc3cc4[nH]c(-c5cccc(Br)c5)cc4cc3c2)cc1)c1cc(C(F)(F)F)ccc1I	0.14	0.0757611	O=C(CBr)c1cccc(Br)c1	REACT
1648	4	O=C(Cc1ccc(-c2ccc3cc4[nH]c(-c5cccc(Br)c5)cc4cc3c2)cc1)c1cc(C(F)(F)F)ccc1I	Suzuki_coupling	68	O=C(Cc1ccc(-c2ccc3cc4[nH]c(-c5cccc(-c6ccc7c(c6)CCO7)c5)cc4cc3c2)cc1)c1cc(C(F)(F)F)ccc1I	0.136	0.23186	OB(O)c1ccc2c(c1)CCO2	REACT
1648	5	O=C(Cc1ccc(-c2ccc3cc4[nH]c(-c5cccc(-c6ccc7c(c6)CCO7)c5)cc4cc3c2)cc1)c1cc(C(F)(F)F)ccc1I	STOP	102	O=C(Cc1ccc(-c2ccc3cc4[nH]c(-c5cccc(-c6ccc7c(c6)CCO7)c5)cc4cc3c2)cc1)c1cc(C(F)(F)F)ccc1I	0.136	0		STOP
1649	0	CC1CCC(C(=O)O)O1	START		CC1CCC(C(=O)O)O1	0.566	0		START
1649	1	CC1CCC(C(=O)O)O1	Ketone_formation_R2	85	CC1CCC(C(=O)Cc2ccc(Br)cc2)O1	0.852	0.189676	Brc1ccc(CI)cc1	REACT
1649	2	CC1CCC(C(=O)Cc2ccc(Br)cc2)O1	Suzuki_coupling	68	CC1CCC(C(=O)Cc2ccc(-c3ccc4cc(N)ccc4c3)cc2)O1	0.693	0.226159	CC1(C)OB(c2ccc3cc(N)ccc3c2)OC1(C)C	REACT
1649	3	CC1CCC(C(=O)Cc2ccc(-c3ccc4cc(N)ccc4c3)cc2)O1	Bischler-Indole	7	CC1CCC(C(=O)Cc2ccc(-c3ccc4c(ccc5[nH]c(-c6ccc7c(c6)CCC7)cc54)c3)cc2)O1	0.276	0.274779	O=C(CBr)c1ccc2c(c1)CCC2	REACT
1649	4	CC1CCC(C(=O)Cc2ccc(-c3ccc4c(ccc5[nH]c(-c6ccc7c(c6)CCC7)cc54)c3)cc2)O1	STOP	102	CC1CCC(C(=O)Cc2ccc(-c3ccc4c(ccc5[nH]c(-c6ccc7c(c6)CCC7)cc54)c3)cc2)O1	0.276	0		STOP
1650	0	O=C(O)[C@@H]1CC[C@H]1C(F)(F)F	START		O=C(O)[C@@H]1CC[C@H]1C(F)(F)F	0.646	0		START
1650	1	O=C(O)[C@@H]1CC[C@H]1C(F)(F)F	Ketone_formation_R2	85	O=C(Cc1ccc(Br)cc1)[C@@H]1CC[C@H]1C(F)(F)F	0.817	0.127589	Brc1ccc(CI)cc1	REACT
1650	2	O=C(Cc1ccc(Br)cc1)[C@@H]1CC[C@H]1C(F)(F)F	Suzuki_coupling	68	O=C(Cc1ccc(-c2ccc3c(c2)CCO3)cc1)[C@@H]1CC[C@H]1C(F)(F)F	0.768	0.46448	OB(O)c1ccc2c(c1)CCO2	REACT
1650	3	O=C(Cc1ccc(-c2ccc3c(c2)CCO3)cc1)[C@@H]1CC[C@H]1C(F)(F)F	STOP	102	O=C(Cc1ccc(-c2ccc3c(c2)CCO3)cc1)[C@@H]1CC[C@H]1C(F)(F)F	0.768	0		STOP
1651	0	OC1(C(F)(F)F)CNC1	START		OC1(C(F)(F)F)CNC1	0.493	0		START
1651	1	OC1(C(F)(F)F)CNC1	FGI_bromination	95	FC(F)(F)C1(Br)CNC1	0.586	-0.0460184		REACT
1651	2	FC(F)(F)C1(Br)CNC1	Alkyne_alkylation_R2	91	Cc1cc(Br)ccc1C#CC1(C(F)(F)F)CNC1	0.724	0.23133	C#Cc1ccc(Br)cc1C	REACT
1651	3	Cc1cc(Br)ccc1C#CC1(C(F)(F)F)CNC1	Suzuki_coupling	68	Cc1cc(-c2ccc3c(c2)CCO3)ccc1C#CC1(C(F)(F)F)CNC1	0.776	0.450117	OB(O)c1ccc2c(c1)CCO2	REACT
1651	4	Cc1cc(-c2ccc3c(c2)CCO3)ccc1C#CC1(C(F)(F)F)CNC1	STOP	102	Cc1cc(-c2ccc3c(c2)CCO3)ccc1C#CC1(C(F)(F)F)CNC1	0.776	0		STOP
1652	0	NCC12CCC(CC1)CO2	START		NCC12CCC(CC1)CO2	0.589	0		START
1652	1	NCC12CCC(CC1)CO2	Reductive_amination-Ketone_R2	65	Brc1coc(CNCC23CCC(CC2)CO3)c1	0.928	0.416638	O=Cc1cc(Br)co1	REACT
1652	2	Brc1coc(CNCC23CCC(CC2)CO3)c1	Suzuki_coupling	68	c1cc2c(cc1-c1coc(CNCC34CCC(CC3)CO4)c1)CCO2	0.896	0.194376	OB(O)c1ccc2c(c1)CCO2	REACT
1652	3	c1cc2c(cc1-c1coc(CNCC34CCC(CC3)CO4)c1)CCO2	STOP	102	c1cc2c(cc1-c1coc(CNCC34CCC(CC3)CO4)c1)CCO2	0.896	0		STOP
1653	0	Cn1c(N)nc2cccc(Cl)c21	START		Cn1c(N)nc2cccc(Cl)c21	0.674	0		START
1653	1	Cn1c(N)nc2cccc(Cl)c21	Reductive_amination-Ketone_R2	65	Cn1c(NCc2cc(Br)co2)nc2cccc(Cl)c21	0.777	0.307544	O=Cc1cc(Br)co1	REACT
1653	2	Cn1c(NCc2cc(Br)co2)nc2cccc(Cl)c21	Suzuki_coupling	68	Cn1c(NCc2cc(-c3ccc4c(c3)CCO4)co2)nc2cccc(Cl)c21	0.54	0.369982	OB(O)c1ccc2c(c1)CCO2	REACT
1653	3	Cn1c(NCc2cc(-c3ccc4c(c3)CCO4)co2)nc2cccc(Cl)c21	STOP	102	Cn1c(NCc2cc(-c3ccc4c(c3)CCO4)co2)nc2cccc(Cl)c21	0.54	0		STOP
1654	0	NCc1noc(CCC(F)(F)F)n1	START		NCc1noc(CCC(F)(F)F)n1	0.782	0		START
1654	1	NCc1noc(CCC(F)(F)F)n1	Reductive_amination-Ketone_R2	65	FC(F)(F)CCc1nc(CNCc2cc(Br)co2)no1	0.863	0.255004	O=Cc1cc(Br)co1	REACT
1654	2	FC(F)(F)CCc1nc(CNCc2cc(Br)co2)no1	Suzuki_coupling	68	Nc1ccc2cc(-c3coc(CNCc4noc(CCC(F)(F)F)n4)c3)ccc2c1	0.419	0.188179	CC1(C)OB(c2ccc3cc(N)ccc3c2)OC1(C)C	REACT
1654	3	Nc1ccc2cc(-c3coc(CNCc4noc(CCC(F)(F)F)n4)c3)ccc2c1	Bischler-Indole	7	FC(F)(F)CCc1nc(CNCc2cc(-c3ccc4cc5[nH]c(-c6ccc7c(c6)CCC7)cc5cc4c3)co2)no1	0.199	0.236188	O=C(CBr)c1ccc2c(c1)CCC2	REACT
1654	4	FC(F)(F)CCc1nc(CNCc2cc(-c3ccc4cc5[nH]c(-c6ccc7c(c6)CCC7)cc5cc4c3)co2)no1	STOP	102	FC(F)(F)CCc1nc(CNCc2cc(-c3ccc4cc5[nH]c(-c6ccc7c(c6)CCC7)cc5cc4c3)co2)no1	0.199	0		STOP
1655	0	CS(=O)(=O)[C@@H]1C[C@@]1(C#N)CO	START		CS(=O)(=O)[C@@H]1C[C@@]1(C#N)CO	0.602	0		START
1655	1	CS(=O)(=O)[C@@H]1C[C@@]1(C#N)CO	FGI_bromination	95	CS(=O)(=O)[C@@H]1C[C@@]1(C#N)CBr	0.665	-0.00120378		REACT
1655	2	CS(=O)(=O)[C@@H]1C[C@@]1(C#N)CBr	Alkyne_alkylation_R2	91	Cc1cc(Br)ccc1C#CC[C@]1(C#N)C[C@H]1S(C)(=O)=O	0.769	0.159772	C#Cc1ccc(Br)cc1C	REACT
1655	3	Cc1cc(Br)ccc1C#CC[C@]1(C#N)C[C@H]1S(C)(=O)=O	Suzuki_coupling	68	Cc1cc(-c2ccc3cc(N)ccc3c2)ccc1C#CC[C@]1(C#N)C[C@H]1S(C)(=O)=O	0.506	0.230863	CC1(C)OB(c2ccc3cc(N)ccc3c2)OC1(C)C	REACT
1655	4	Cc1cc(-c2ccc3cc(N)ccc3c2)ccc1C#CC[C@]1(C#N)C[C@H]1S(C)(=O)=O	Bischler-Indole	7	Cc1cc(-c2ccc3c(ccc4[nH]c(-c5ccc6c(c5)CCC6)cc43)c2)ccc1C#CC[C@]1(C#N)C[C@H]1S(C)(=O)=O	0.234	0.238982	O=C(CBr)c1ccc2c(c1)CCC2	REACT
1655	5	Cc1cc(-c2ccc3c(ccc4[nH]c(-c5ccc6c(c5)CCC6)cc43)c2)ccc1C#CC[C@]1(C#N)C[C@H]1S(C)(=O)=O	STOP	102	Cc1cc(-c2ccc3c(ccc4[nH]c(-c5ccc6c(c5)CCC6)cc43)c2)ccc1C#CC[C@]1(C#N)C[C@H]1S(C)(=O)=O	0.234	0		STOP
1656	0	CC(C)(C)OC(=O)N1[C@H]2CC[C@H](C2)[C@H]1C(=O)O	START		CC(C)(C)OC(=O)N1[C@H]2CC[C@H](C2)[C@H]1C(=O)O	0.761	0		START
1656	1	CC(C)(C)OC(=O)N1[C@H]2CC[C@H](C2)[C@H]1C(=O)O	Ketone_formation_R2	85	CC(C)(C)OC(=O)N1[C@H]2CC[C@H](C2)[C@H]1C(=O)Cc1ccc(Br)cc1	0.766	0.0633235	Brc1ccc(CI)cc1	REACT
1656	2	CC(C)(C)OC(=O)N1[C@H]2CC[C@H](C2)[C@H]1C(=O)Cc1ccc(Br)cc1	Suzuki_coupling	68	CC(C)(C)OC(=O)N1[C@H]2CC[C@H](C2)[C@H]1C(=O)Cc1ccc(-c2ccc3cc(N)ccc3c2)cc1	0.49	0.191294	CC1(C)OB(c2ccc3cc(N)ccc3c2)OC1(C)C	REACT
1656	3	CC(C)(C)OC(=O)N1[C@H]2CC[C@H](C2)[C@H]1C(=O)Cc1ccc(-c2ccc3cc(N)ccc3c2)cc1	Bischler-Indole	7	CC(C)(C)OC(=O)N1[C@H]2CC[C@H](C2)[C@H]1C(=O)Cc1ccc(-c2ccc3c(ccc4[nH]c(-c5ccc6c(c5)CCC6)cc43)c2)cc1	0.22	0.197926	O=C(CBr)c1ccc2c(c1)CCC2	REACT
1656	4	CC(C)(C)OC(=O)N1[C@H]2CC[C@H](C2)[C@H]1C(=O)Cc1ccc(-c2ccc3c(ccc4[nH]c(-c5ccc6c(c5)CCC6)cc43)c2)cc1	STOP	102	CC(C)(C)OC(=O)N1[C@H]2CC[C@H](C2)[C@H]1C(=O)Cc1ccc(-c2ccc3c(ccc4[nH]c(-c5ccc6c(c5)CCC6)cc43)c2)cc1	0.22	0		STOP
1657	0	CCCN1CCC(CN)CC1	START		CCCN1CCC(CN)CC1	0.662	0		START
1657	1	CCCN1CCC(CN)CC1	Reductive_amination-Ketone_R2	65	CCCN1CCC(CNCc2cc(Br)co2)CC1	0.873	0.298233	O=Cc1cc(Br)co1	REACT
1657	2	CCCN1CCC(CNCc2cc(Br)co2)CC1	Suzuki_coupling	68	CCCN1CCC(CNCc2cc(-c3ccc4cc(N)ccc4c3)co2)CC1	0.576	0.209091	CC1(C)OB(c2ccc3cc(N)ccc3c2)OC1(C)C	REACT
1657	3	CCCN1CCC(CNCc2cc(-c3ccc4cc(N)ccc4c3)co2)CC1	Bischler-Indole	7	CCCN1CCC(CNCc2cc(-c3ccc4c(ccc5[nH]c(-c6ccc7c(c6)CCC7)cc54)c3)co2)CC1	0.219	0.247831	O=C(CBr)c1ccc2c(c1)CCC2	REACT
1657	4	CCCN1CCC(CNCc2cc(-c3ccc4c(ccc5[nH]c(-c6ccc7c(c6)CCC7)cc54)c3)co2)CC1	STOP	102	CCCN1CCC(CNCc2cc(-c3ccc4c(ccc5[nH]c(-c6ccc7c(c6)CCC7)cc54)c3)co2)CC1	0.219	0		STOP
1658	0	CC1(C)C[C@@H]1C(=O)O	START		CC1(C)C[C@@H]1C(=O)O	0.554	0		START
1658	1	CC1(C)C[C@@H]1C(=O)O	Ketone_formation_R2	85	CC1(C)C[C@@H]1C(=O)Cc1ccc(Br)cc1	0.817	0.218407	Brc1ccc(CI)cc1	REACT
1658	2	CC1(C)C[C@@H]1C(=O)Cc1ccc(Br)cc1	Suzuki_coupling	68	CC1(C)C[C@@H]1C(=O)Cc1ccc(-c2ccc3c(c2)CCO3)cc1	0.834	0.509849	OB(O)c1ccc2c(c1)CCO2	REACT
1658	3	CC1(C)C[C@@H]1C(=O)Cc1ccc(-c2ccc3c(c2)CCO3)cc1	STOP	102	CC1(C)C[C@@H]1C(=O)Cc1ccc(-c2ccc3c(c2)CCO3)cc1	0.834	0		STOP
1659	0	CC1(C(=O)O)CC2(CC2)C1	START		CC1(C(=O)O)CC2(CC2)C1	0.601	0		START
1659	1	CC1(C(=O)O)CC2(CC2)C1	Ketone_formation_R2	85	CC1(C(=O)Cc2ccc(Br)cc2)CC2(CC2)C1	0.818	0.158875	Brc1ccc(CI)cc1	REACT
1659	2	CC1(C(=O)Cc2ccc(Br)cc2)CC2(CC2)C1	Suzuki_coupling	68	CC1(C(=O)Cc2ccc(-c3ccc4c(c3)CCO4)cc2)CC2(CC2)C1	0.789	0.446901	OB(O)c1ccc2c(c1)CCO2	REACT
1659	3	CC1(C(=O)Cc2ccc(-c3ccc4c(c3)CCO4)cc2)CC2(CC2)C1	STOP	102	CC1(C(=O)Cc2ccc(-c3ccc4c(c3)CCO4)cc2)CC2(CC2)C1	0.789	0		STOP
1660	0	O=C(O)CCc1ccccc1Cl	START		O=C(O)CCc1ccccc1Cl	0.783	0		START
1660	1	O=C(O)CCc1ccccc1Cl	Ketone_formation_R2	85	O=C(CCc1ccccc1Cl)Cc1ccc(Br)cc1	0.762	0.0139431	Brc1ccc(CI)cc1	REACT
1660	2	O=C(CCc1ccccc1Cl)Cc1ccc(Br)cc1	Suzuki_coupling	68	Nc1ccc2cc(-c3ccc(CC(=O)CCc4ccccc4Cl)cc3)ccc2c1	0.376	0.281949	CC1(C)OB(c2ccc3cc(N)ccc3c2)OC1(C)C	REACT
1660	3	Nc1ccc2cc(-c3ccc(CC(=O)CCc4ccccc4Cl)cc3)ccc2c1	Bischler-Indole	7	O=C(CCc1ccccc1Cl)Cc1ccc(-c2ccc3cc4[nH]c(-c5cccc(Br)c5)cc4cc3c2)cc1	0.201	0.0690345	O=C(CBr)c1cccc(Br)c1	REACT
